# t x y z qx qy qz qw
1.645543381349999905e+09 -1.660266041755676270e+00 -5.406762599945068359e+00 2.680561840534210205e-01 3.042992651462554932e-01 -9.359279274940490723e-02 8.194285035133361816e-01 4.766333699226379395e-01
1.645543381400000095e+09 -1.674530029296875000e+00 -5.434877872467041016e+00 2.681657969951629639e-01 3.136495351791381836e-01 -9.234314411878585815e-02 8.195716738700866699e-01 4.705304205417633057e-01
1.645543381450000048e+09 -1.685856938362121582e+00 -5.456423282623291016e+00 2.680397629737854004e-01 3.228381574153900146e-01 -9.089900553226470947e-02 8.195361495018005371e-01 4.646215736865997314e-01
1.645543381500000000e+09 -1.694243073463439941e+00 -5.471398830413818359e+00 2.676868438720703125e-01 3.318125307559967041e-01 -8.928856998682022095e-02 8.193384408950805664e-01 4.589254558086395264e-01
1.645543381549999952e+09 -1.702741622924804688e+00 -5.486706256866455078e+00 2.673475444316864014e-01 3.405202031135559082e-01 -8.754020929336547852e-02 8.189959526062011719e-01 4.534625411033630371e-01
1.645543381599999905e+09 -1.711342692375183105e+00 -5.502350807189941406e+00 2.670297920703887939e-01 3.489097952842712402e-01 -8.568225800991058350e-02 8.185286521911621094e-01 4.482536017894744873e-01
1.645543381650000095e+09 -1.720039010047912598e+00 -5.518339633941650391e+00 2.667408585548400879e-01 3.569311797618865967e-01 -8.374327421188354492e-02 8.179575800895690918e-01 4.433199763298034668e-01
1.645543381700000048e+09 -1.728823184967041016e+00 -5.534672737121582031e+00 2.664875686168670654e-01 3.645344972610473633e-01 -8.175175637006759644e-02 8.173052668571472168e-01 4.386838376522064209e-01
1.645543381750000000e+09 -1.737685561180114746e+00 -5.551352500915527344e+00 2.662765383720397949e-01 3.716704547405242920e-01 -7.973635941743850708e-02 8.165948987007141113e-01 4.343684613704681396e-01
1.645543381799999952e+09 -1.746614933013916016e+00 -5.568386077880859375e+00 2.661138772964477539e-01 3.782913088798522949e-01 -7.772577553987503052e-02 8.158511519432067871e-01 4.303965568542480469e-01
1.645543381849999905e+09 -1.755602955818176270e+00 -5.585781097412109375e+00 2.660055458545684814e-01 3.843490183353424072e-01 -7.574854791164398193e-02 8.150991201400756836e-01 4.267918169498443604e-01
1.645543381900000095e+09 -1.764637470245361328e+00 -5.603537559509277344e+00 2.659572660923004150e-01 3.897961080074310303e-01 -7.383306324481964111e-02 8.143644332885742188e-01 4.235778450965881348e-01
1.645543381950000048e+09 -1.773709654808044434e+00 -5.621654987335205078e+00 2.659748792648315430e-01 3.945856094360351562e-01 -7.200789451599121094e-02 8.136723637580871582e-01 4.207781553268432617e-01
1.645543382000000000e+09 -1.782852768898010254e+00 -5.640124320983886719e+00 2.660638988018035889e-01 3.986701965332031250e-01 -7.030126452445983887e-02 8.130483031272888184e-01 4.184160828590393066e-01
1.645543382049999952e+09 -1.792299747467041016e+00 -5.658927917480468750e+00 2.660891711711883545e-01 4.001907706260681152e-01 -6.745946407318115234e-02 8.131200075149536133e-01 4.172917902469635010e-01
1.645543382099999905e+09 -1.801789522171020508e+00 -5.678063869476318359e+00 2.662154436111450195e-01 4.014806151390075684e-01 -6.507143378257751465e-02 8.131332993507385254e-01 4.164049029350280762e-01
1.645543382150000095e+09 -1.811328053474426270e+00 -5.697526931762695312e+00 2.664382755756378174e-01 4.025536179542541504e-01 -6.310579180717468262e-02 8.131058812141418457e-01 4.157246351242065430e-01
1.645543382200000048e+09 -1.820924043655395508e+00 -5.717304706573486328e+00 2.667526900768280029e-01 4.034237265586853027e-01 -6.152985990047454834e-02 8.130530714988708496e-01 4.152203798294067383e-01
1.645543382250000000e+09 -1.830583453178405762e+00 -5.737392425537109375e+00 2.671533226966857910e-01 4.041050970554351807e-01 -6.031091511249542236e-02 8.129877448081970215e-01 4.148643910884857178e-01
1.645543382299999952e+09 -1.840312480926513672e+00 -5.757780551910400391e+00 2.676345705986022949e-01 4.046123623847961426e-01 -5.941484868526458740e-02 8.129220008850097656e-01 4.146280288696289062e-01
1.645543382349999905e+09 -1.850118398666381836e+00 -5.778461933135986328e+00 2.681908309459686279e-01 4.049603641033172607e-01 -5.880780518054962158e-02 8.128657937049865723e-01 4.144851565361022949e-01
1.645543382400000095e+09 -1.860012173652648926e+00 -5.799430847167968750e+00 2.688163816928863525e-01 4.051642715930938721e-01 -5.845521390438079834e-02 8.128283023834228516e-01 4.144092202186584473e-01
1.645543382450000048e+09 -1.869997501373291016e+00 -5.820681095123291016e+00 2.695049941539764404e-01 4.052397310733795166e-01 -5.832205712795257568e-02 8.128182291984558105e-01 4.143740534782409668e-01
1.645543382500000000e+09 -1.880082964897155762e+00 -5.842204570770263672e+00 2.702507674694061279e-01 4.052024781703948975e-01 -5.837342143058776855e-02 8.128432035446166992e-01 4.143539667129516602e-01
1.645543382549999952e+09 -1.890279531478881836e+00 -5.863996505737304688e+00 2.710476517677307129e-01 4.050684869289398193e-01 -5.857409536838531494e-02 8.129114508628845215e-01 4.143231213092803955e-01
1.645543382599999905e+09 -1.900589585304260254e+00 -5.886049747467041016e+00 2.718896567821502686e-01 4.048537611961364746e-01 -5.888898670673370361e-02 8.130301237106323242e-01 4.142553806304931641e-01
1.645543382650000095e+09 -1.911025404930114746e+00 -5.908356666564941406e+00 2.727706730365753174e-01 4.045743942260742188e-01 -5.928327143192291260e-02 8.132068514823913574e-01 4.141250252723693848e-01
1.645543382700000048e+09 -1.921592950820922852e+00 -5.930912971496582031e+00 2.736846804618835449e-01 4.042463898658752441e-01 -5.972197651863098145e-02 8.134496808052062988e-01 4.139052927494049072e-01
1.645543382750000000e+09 -1.932289958000183105e+00 -5.953735351562500000e+00 2.746021151542663574e-01 4.035829603672027588e-01 -5.995829403400421143e-02 8.138646483421325684e-01 4.137027859687805176e-01
1.645543382799999952e+09 -1.943131089210510254e+00 -5.976796627044677734e+00 2.755331397056579590e-01 4.027935862541198730e-01 -6.009580194950103760e-02 8.143976926803588867e-01 4.134030342102050781e-01
1.645543382849999905e+09 -1.954134464263916016e+00 -6.000075340270996094e+00 2.764955163002014160e-01 4.021942317485809326e-01 -6.031182408332824707e-02 8.149598836898803711e-01 4.128470718860626221e-01
1.645543382900000095e+09 -1.965311288833618164e+00 -6.023559570312500000e+00 2.774870991706848145e-01 4.018433094024658203e-01 -6.060226261615753174e-02 8.155453801155090332e-01 4.119890928268432617e-01
1.645543382950000048e+09 -1.976669907569885254e+00 -6.047241210937500000e+00 2.785055339336395264e-01 4.017984867095947266e-01 -6.096203625202178955e-02 8.161488771438598633e-01 4.107830226421356201e-01
1.645543383000000000e+09 -1.988221406936645508e+00 -6.071110725402832031e+00 2.795488536357879639e-01 4.021174311637878418e-01 -6.138728559017181396e-02 8.167632222175598145e-01 4.091833233833312988e-01
1.645543383049999952e+09 -1.999934077262878418e+00 -6.095224380493164062e+00 2.805416882038116455e-01 4.018655419349670410e-01 -6.120747327804565430e-02 8.177025318145751953e-01 4.075783491134643555e-01
1.645543383099999905e+09 -2.011826038360595703e+00 -6.119557857513427734e+00 2.815305888652801514e-01 4.016608893871307373e-01 -6.086909770965576172e-02 8.187409043312072754e-01 4.057421386241912842e-01
1.645543383150000095e+09 -2.023883104324340820e+00 -6.144118309020996094e+00 2.825157046318054199e-01 4.014986753463745117e-01 -6.039942800998687744e-02 8.198488354682922363e-01 4.037306308746337891e-01
1.645543383200000048e+09 -2.036097288131713867e+00 -6.168918132781982422e+00 2.834964692592620850e-01 4.013751149177551270e-01 -5.982463061809539795e-02 8.209970593452453613e-01 4.016003310680389404e-01
1.645543383250000000e+09 -2.048456907272338867e+00 -6.193969726562500000e+00 2.844718992710113525e-01 4.012871980667114258e-01 -5.916945636272430420e-02 8.221558332443237305e-01 3.994088470935821533e-01
1.645543383299999952e+09 -2.060949563980102539e+00 -6.219291687011718750e+00 2.854407429695129395e-01 4.012331366539001465e-01 -5.845716595649719238e-02 8.232952356338500977e-01 3.972148597240447998e-01
1.645543383349999905e+09 -2.073563098907470703e+00 -6.244887351989746094e+00 2.864010632038116455e-01 4.012122154235839844e-01 -5.770964920520782471e-02 8.243854641914367676e-01 3.950782120227813721e-01
1.645543383400000095e+09 -2.086287736892700195e+00 -6.270778656005859375e+00 2.873506844043731689e-01 4.012249410152435303e-01 -5.694721639156341553e-02 8.253967165946960449e-01 3.930595815181732178e-01
1.645543383450000048e+09 -2.099111318588256836e+00 -6.296972751617431641e+00 2.882868051528930664e-01 4.012726843357086182e-01 -5.618907511234283447e-02 8.262985348701477051e-01 3.912208378314971924e-01
1.645543383500000000e+09 -2.112019062042236328e+00 -6.323481082916259766e+00 2.892063856124877930e-01 4.013578295707702637e-01 -5.545336008071899414e-02 8.270609974861145020e-01 3.896239995956420898e-01
1.645543383549999952e+09 -2.125261068344116211e+00 -6.350192546844482422e+00 2.901043593883514404e-01 4.014830589294433594e-01 -5.475799739360809326e-02 8.276541829109191895e-01 3.883317112922668457e-01
1.645543383599999905e+09 -2.135325908660888672e+00 -6.369736194610595703e+00 2.907273769378662109e-01 4.016512334346771240e-01 -5.412107706069946289e-02 8.280479311943054199e-01 3.874063193798065186e-01
1.645543383650000095e+09 -2.141799211502075195e+00 -6.382314205169677734e+00 2.910755872726440430e-01 4.018651247024536133e-01 -5.356127023696899414e-02 8.282132744789123535e-01 3.869085311889648438e-01
1.645543383700000048e+09 -2.144669055938720703e+00 -6.387941837310791016e+00 2.911469340324401855e-01 4.021262526512145996e-01 -5.309981107711791992e-02 8.281208276748657227e-01 3.868988156318664551e-01
1.645543383750000000e+09 -2.149813175201416016e+00 -6.398435115814208984e+00 2.913423776626586914e-01 4.024346470832824707e-01 -5.276043713092803955e-02 8.277423381805419922e-01 3.874343037605285645e-01
1.645543383799999952e+09 -2.157220363616943359e+00 -6.413798809051513672e+00 2.916619181632995605e-01 4.027881026268005371e-01 -5.257090926170349121e-02 8.270499706268310547e-01 3.885694742202758789e-01
1.645543383849999905e+09 -2.166879892349243164e+00 -6.434047698974609375e+00 2.921072244644165039e-01 4.031813740730285645e-01 -5.256371200084686279e-02 8.260174393653869629e-01 3.903548717498779297e-01
1.645543383900000095e+09 -2.178781747817993164e+00 -6.459198951721191406e+00 2.926816642284393311e-01 4.036051034927368164e-01 -5.277761816978454590e-02 8.246188163757324219e-01 3.928372859954833984e-01
1.645543383950000048e+09 -2.192917346954345703e+00 -6.489255428314208984e+00 2.933906614780426025e-01 4.040449559688568115e-01 -5.325770378112792969e-02 8.228297233581542969e-01 3.960587680339813232e-01
1.645543384000000000e+09 -2.209277391433715820e+00 -6.524238109588623047e+00 2.942422330379486084e-01 4.044811129570007324e-01 -5.405607819557189941e-02 8.206264972686767578e-01 4.000564515590667725e-01
1.645543384049999952e+09 -2.227635383605957031e+00 -6.564548015594482422e+00 2.947961390018463135e-01 3.991171717643737793e-01 -5.126011371612548828e-02 8.198539614677429199e-01 4.073295891284942627e-01
1.645543384099999905e+09 -2.248203039169311523e+00 -6.609865665435791016e+00 2.954480648040771484e-01 3.928616940975189209e-01 -4.813805222511291504e-02 8.188635110855102539e-01 4.156980812549591064e-01
1.645543384150000095e+09 -2.270948410034179688e+00 -6.660202503204345703e+00 2.962933182716369629e-01 3.856464028358459473e-01 -4.506212472915649414e-02 8.176132440567016602e-01 4.251526296138763428e-01
1.645543384200000048e+09 -2.295789718627929688e+00 -6.715624809265136719e+00 2.975021302700042725e-01 3.772149980068206787e-01 -4.272700846195220947e-02 8.160532712936401367e-01 4.358214139938354492e-01
1.645543384250000000e+09 -2.322972297668457031e+00 -6.775964260101318359e+00 2.988499402999877930e-01 3.682745099067687988e-01 -4.000517725944519043e-02 8.142356872558593750e-01 4.469826817512512207e-01
1.645543384299999952e+09 -2.352525472640991211e+00 -6.841186523437500000e+00 3.003485798835754395e-01 3.589579463005065918e-01 -3.691434860229492188e-02 8.121526837348937988e-01 4.584696888923645020e-01
1.645543384349999905e+09 -2.384473800659179688e+00 -6.911272048950195312e+00 3.020093441009521484e-01 3.493983745574951172e-01 -3.348737955093383789e-02 8.098018765449523926e-01 4.701277017593383789e-01
1.645543384400000095e+09 -2.418846368789672852e+00 -6.986184120178222656e+00 3.038423061370849609e-01 3.397273123264312744e-01 -2.977022528648376465e-02 8.071894049644470215e-01 4.818134605884552002e-01
1.645543384450000048e+09 -2.456241369247436523e+00 -7.065595626831054688e+00 3.058477640151977539e-01 3.300744891166687012e-01 -2.582119405269622803e-02 8.043295741081237793e-01 4.933943748474121094e-01
1.645543384500000000e+09 -2.497286319732666016e+00 -7.149169921875000000e+00 3.080239892005920410e-01 3.205671310424804688e-01 -2.170951664447784424e-02 8.012461662292480469e-01 5.047474503517150879e-01
1.645543384549999952e+09 -2.540902137756347656e+00 -7.237424373626708984e+00 3.103951215744018555e-01 3.113295435905456543e-01 -1.751382648944854736e-02 7.979728579521179199e-01 5.157583355903625488e-01
1.645543384599999905e+09 -2.587098360061645508e+00 -7.330331802368164062e+00 3.129669129848480225e-01 3.024826049804687500e-01 -1.332046091556549072e-02 7.945528626441955566e-01 5.263198018074035645e-01
1.645543384650000095e+09 -2.635882616043090820e+00 -7.427856445312500000e+00 3.157437741756439209e-01 2.941428124904632568e-01 -9.221658110618591309e-03 7.910393476486206055e-01 5.363317728042602539e-01
1.645543384700000048e+09 -2.687261819839477539e+00 -7.529965877532958984e+00 3.187292516231536865e-01 2.864226996898651123e-01 -5.314454436302185059e-03 7.874939441680908203e-01 5.456988215446472168e-01
1.645543384750000000e+09 -2.741232872009277344e+00 -7.636623382568359375e+00 3.219258189201354980e-01 2.794307768344879150e-01 -1.699209213256835938e-03 7.839859724044799805e-01 5.543298721313476562e-01
1.645543384799999952e+09 -2.798727989196777344e+00 -7.747294902801513672e+00 3.253099024295806885e-01 2.732715308666229248e-01 1.521751284599304199e-03 7.805909514427185059e-01 5.621371269226074219e-01
1.645543384849999905e+09 -2.860070705413818359e+00 -7.861769676208496094e+00 3.288739025592803955e-01 2.680462598800659180e-01 4.245117306709289551e-03 7.773883342742919922e-01 5.690345764160156250e-01
1.645543384900000095e+09 -2.924096584320068359e+00 -7.980634689331054688e+00 3.326508998870849609e-01 2.638536691665649414e-01 6.368279457092285156e-03 7.744600772857666016e-01 5.749367475509643555e-01
1.645543384950000048e+09 -2.990805625915527344e+00 -8.103855133056640625e+00 3.366423845291137695e-01 2.607911229133605957e-01 7.790021598339080811e-03 7.718862891197204590e-01 5.797575712203979492e-01
1.645543385000000000e+09 -3.060197591781616211e+00 -8.231396675109863281e+00 3.408502936363220215e-01 2.589562833309173584e-01 8.411571383476257324e-03 7.697436213493347168e-01 5.834085941314697266e-01
1.645543385049999952e+09 -3.133117675781250000e+00 -8.362755775451660156e+00 3.452377915382385254e-01 2.584105730056762695e-01 8.164361119270324707e-03 7.680866718292236328e-01 5.858328938484191895e-01
1.645543385099999905e+09 -3.203647375106811523e+00 -8.486395835876464844e+00 3.493988811969757080e-01 2.590656578540802002e-01 7.092587649822235107e-03 7.669019103050231934e-01 5.871083140373229980e-01
1.645543385150000095e+09 -3.270458936691284180e+00 -8.603090286254882812e+00 3.533879816532135010e-01 2.608001232147216797e-01 5.273684859275817871e-03 7.661505341529846191e-01 5.873404145240783691e-01
1.645543385200000048e+09 -3.333542346954345703e+00 -8.712861061096191406e+00 3.572012186050415039e-01 2.634965777397155762e-01 2.790480852127075195e-03 7.657859921455383301e-01 5.866289734840393066e-01
1.645543385250000000e+09 -3.392889261245727539e+00 -8.815747261047363281e+00 3.608354926109313965e-01 2.670404911041259766e-01 -2.700984477996826172e-04 7.657573819160461426e-01 5.850683450698852539e-01
1.645543385299999952e+09 -3.448970794677734375e+00 -8.911499023437500000e+00 3.642523586750030518e-01 2.713188230991363525e-01 -3.817901015281677246e-03 7.660117149353027344e-01 5.827499032020568848e-01
1.645543385349999905e+09 -3.502062797546386719e+00 -8.999982833862304688e+00 3.674278855323791504e-01 2.762190103530883789e-01 -7.760286331176757812e-03 7.664969563484191895e-01 5.797631144523620605e-01
1.645543385400000095e+09 -3.551308631896972656e+00 -9.081723213195800781e+00 3.704214692115783691e-01 2.816289961338043213e-01 -1.200397312641143799e-02 7.671633362770080566e-01 5.761955380439758301e-01
1.645543385450000048e+09 -3.598886728286743164e+00 -9.160441398620605469e+00 3.733500540256500244e-01 2.874354720115661621e-01 -1.645435392856597900e-02 7.679656147956848145e-01 5.721353888511657715e-01
1.645543385500000000e+09 -3.644793510437011719e+00 -9.236164093017578125e+00 3.762087821960449219e-01 2.935237288475036621e-01 -2.101656794548034668e-02 7.688639163970947266e-01 5.676710009574890137e-01
1.645543385549999952e+09 -3.689020872116088867e+00 -9.308917999267578125e+00 3.789921998977661133e-01 2.997785806655883789e-01 -2.559711039066314697e-02 7.698248624801635742e-01 5.628917813301086426e-01
1.645543385599999905e+09 -3.731562376022338867e+00 -9.378732681274414062e+00 3.816938698291778564e-01 3.060826063156127930e-01 -3.010343015193939209e-02 7.708213925361633301e-01 5.578903555870056152e-01
1.645543385650000095e+09 -3.772979736328125000e+00 -9.445292472839355469e+00 3.842338621616363525e-01 3.123168349266052246e-01 -3.444477915763854980e-02 7.718334197998046875e-01 5.527609586715698242e-01
1.645543385700000048e+09 -3.812829494476318359e+00 -9.508886337280273438e+00 3.866595327854156494e-01 3.183612525463104248e-01 -3.853344917297363281e-02 7.728474140167236328e-01 5.476021766662597656e-01
1.645543385750000000e+09 -3.850939750671386719e+00 -9.569628715515136719e+00 3.889829218387603760e-01 3.240941166877746582e-01 -4.228502511978149414e-02 7.738545536994934082e-01 5.425165891647338867e-01
1.645543385799999952e+09 -3.887300968170166016e+00 -9.627551078796386719e+00 3.911942541599273682e-01 3.293926715850830078e-01 -4.561918973922729492e-02 7.748509049415588379e-01 5.376107692718505859e-01
1.645543385849999905e+09 -3.921900510787963867e+00 -9.682675361633300781e+00 3.932833075523376465e-01 3.341326713562011719e-01 -4.845988750457763672e-02 7.758353352546691895e-01 5.329976677894592285e-01
1.645543385900000095e+09 -3.954728841781616211e+00 -9.735026359558105469e+00 3.952395021915435791e-01 3.381894528865814209e-01 -5.073674023151397705e-02 7.768075466156005859e-01 5.287946462631225586e-01
1.645543385950000048e+09 -3.985770225524902344e+00 -9.784633636474609375e+00 3.970522880554199219e-01 3.414368033409118652e-01 -5.238385498523712158e-02 7.777655720710754395e-01 5.251260995864868164e-01
1.645543386000000000e+09 -4.015007019042968750e+00 -9.831521034240722656e+00 3.987110853195190430e-01 3.437488675117492676e-01 -5.334106087684631348e-02 7.787047624588012695e-01 5.221210122108459473e-01
1.645543386049999952e+09 -4.041984558105468750e+00 -9.876150131225585938e+00 4.010246694087982178e-01 3.427225053310394287e-01 -5.703003704547882080e-02 7.793707251548767090e-01 5.214117765426635742e-01
1.645543386099999905e+09 -4.067285060882568359e+00 -9.918026924133300781e+00 4.032397270202636719e-01 3.403959572315216064e-01 -6.051736325025558472e-02 7.799561619758605957e-01 5.216671824455261230e-01
1.645543386150000095e+09 -4.090695858001708984e+00 -9.957262992858886719e+00 4.054102301597595215e-01 3.368750214576721191e-01 -6.379800289869308472e-02 7.804607748985290527e-01 5.228058099746704102e-01
1.645543386200000048e+09 -4.117818355560302734e+00 -1.000290012359619141e+01 4.078021645545959473e-01 3.322646021842956543e-01 -6.686740368604660034e-02 7.808799743652343750e-01 5.247431993484497070e-01
1.645543386250000000e+09 -4.148666858673095703e+00 -1.005491638183593750e+01 4.104117751121520996e-01 3.266683816909790039e-01 -6.972030550241470337e-02 7.812066078186035156e-01 5.273925662040710449e-01
1.645543386299999952e+09 -4.183262825012207031e+00 -1.011328792572021484e+01 4.132358729839324951e-01 3.201892077922821045e-01 -7.235125452280044556e-02 7.814323902130126953e-01 5.306671261787414551e-01
1.645543386349999905e+09 -4.221623420715332031e+00 -1.017799568176269531e+01 4.162713289260864258e-01 3.129305243492126465e-01 -7.475488632917404175e-02 7.815485596656799316e-01 5.344791412353515625e-01
1.645543386400000095e+09 -4.263761997222900391e+00 -1.024901580810546875e+01 4.195143878459930420e-01 3.049964606761932373e-01 -7.692598551511764526e-02 7.815479040145874023e-01 5.387415885925292969e-01
1.645543386450000048e+09 -4.309756755828857422e+00 -1.032629394531250000e+01 4.228971898555755615e-01 2.964921593666076660e-01 -7.885951548814773560e-02 7.814243435859680176e-01 5.433686375617980957e-01
1.645543386500000000e+09 -4.359695911407470703e+00 -1.040976810455322266e+01 4.263281226158142090e-01 2.875238656997680664e-01 -8.055038750171661377e-02 7.811753749847412109e-01 5.482761263847351074e-01
1.645543386549999952e+09 -4.413472652435302734e+00 -1.049948501586914062e+01 4.299341738224029541e-01 2.781995236873626709e-01 -8.199391514062881470e-02 7.808011174201965332e-01 5.533819198608398438e-01
1.645543386599999905e+09 -4.471102237701416016e+00 -1.059541511535644531e+01 4.337074458599090576e-01 2.686288952827453613e-01 -8.318621665239334106e-02 7.803058624267578125e-01 5.586067438125610352e-01
1.645543386650000095e+09 -4.532557487487792969e+00 -1.069757270812988281e+01 4.376064836978912354e-01 2.589227855205535889e-01 -8.412311226129531860e-02 7.796975970268249512e-01 5.638739466667175293e-01
1.645543386700000048e+09 -4.597438812255859375e+00 -1.080618667602539062e+01 4.412837922573089600e-01 2.491940557956695557e-01 -8.480124920606613159e-02 7.789894342422485352e-01 5.691100955009460449e-01
1.645543386750000000e+09 -4.666172981262207031e+00 -1.092097854614257812e+01 4.450720548629760742e-01 2.395569384098052979e-01 -8.521765470504760742e-02 7.781985402107238770e-01 5.742452740669250488e-01
1.645543386799999952e+09 -4.738612174987792969e+00 -1.104201602935791016e+01 4.488677978515625000e-01 2.301270067691802979e-01 -8.536994457244873047e-02 7.773458361625671387e-01 5.792123079299926758e-01
1.645543386849999905e+09 -4.814113616943359375e+00 -1.116968250274658203e+01 4.522705078125000000e-01 2.210210114717483521e-01 -8.525593578815460205e-02 7.764574885368347168e-01 5.839475989341735840e-01
1.645543386900000095e+09 -4.890798091888427734e+00 -1.129911804199218750e+01 4.556283056735992432e-01 2.123562246561050415e-01 -8.487363159656524658e-02 7.755628824234008789e-01 5.883904695510864258e-01
1.645543386950000048e+09 -4.965491771697998047e+00 -1.142817401885986328e+01 4.582424461841583252e-01 2.042513489723205566e-01 -8.422182500362396240e-02 7.746946215629577637e-01 5.924831628799438477e-01
1.645543387000000000e+09 -5.039470195770263672e+00 -1.155607128143310547e+01 4.606714248657226562e-01 1.968247592449188232e-01 -8.329885452985763550e-02 7.738882303237915039e-01 5.961697101593017578e-01
1.645543387049999952e+09 -5.110742092132568359e+00 -1.168394279479980469e+01 4.622178971767425537e-01 1.901666224002838135e-01 -8.210976421833038330e-02 7.731751203536987305e-01 5.994120836257934570e-01
1.645543387099999905e+09 -5.180479526519775391e+00 -1.181108570098876953e+01 4.633721411228179932e-01 1.842509061098098755e-01 -8.068329095840454102e-02 7.725639939308166504e-01 6.022346615791320801e-01
1.645543387150000095e+09 -5.247675895690917969e+00 -1.193806171417236328e+01 4.638754129409790039e-01 1.790212988853454590e-01 -7.905361801385879517e-02 7.720547914505004883e-01 6.046761274337768555e-01
1.645543387200000048e+09 -5.311247348785400391e+00 -1.206536102294921875e+01 4.636521041393280029e-01 1.744213998317718506e-01 -7.725516706705093384e-02 7.716448307037353516e-01 6.067726612091064453e-01
1.645543387250000000e+09 -5.371685504913330078e+00 -1.219266796112060547e+01 4.629332721233367920e-01 1.703932583332061768e-01 -7.532136887311935425e-02 7.713290452957153320e-01 6.085591912269592285e-01
1.645543387299999952e+09 -5.428571701049804688e+00 -1.232013130187988281e+01 4.617589414119720459e-01 1.668792217969894409e-01 -7.328610122203826904e-02 7.711008191108703613e-01 6.100687980651855469e-01
1.645543387349999905e+09 -5.481384277343750000e+00 -1.244789028167724609e+01 4.602463543415069580e-01 1.638208031654357910e-01 -7.118263840675354004e-02 7.709518074989318848e-01 6.113337874412536621e-01
1.645543387400000095e+09 -5.530341625213623047e+00 -1.257573699951171875e+01 4.586786925792694092e-01 1.611595153808593750e-01 -6.904440373182296753e-02 7.708727121353149414e-01 6.123852729797363281e-01
1.645543387450000048e+09 -5.576333999633789062e+00 -1.270325374603271484e+01 4.569348394870758057e-01 1.588366776704788208e-01 -6.690476834774017334e-02 7.708530426025390625e-01 6.132538914680480957e-01
1.645543387500000000e+09 -5.619551658630371094e+00 -1.283033657073974609e+01 4.549636840820312500e-01 1.567931175231933594e-01 -6.479666382074356079e-02 7.708816528320312500e-01 6.139695048332214355e-01
1.645543387549999952e+09 -5.659651756286621094e+00 -1.295705509185791016e+01 4.526390433311462402e-01 1.549695432186126709e-01 -6.275299191474914551e-02 7.709475159645080566e-01 6.145619750022888184e-01
1.645543387599999905e+09 -5.696357250213623047e+00 -1.308341789245605469e+01 4.497552514076232910e-01 1.533072143793106079e-01 -6.080717220902442932e-02 7.710382938385009766e-01 6.150605082511901855e-01
1.645543387650000095e+09 -5.730644226074218750e+00 -1.320908927917480469e+01 4.464249014854431152e-01 1.517465263605117798e-01 -5.899178609251976013e-02 7.711420059204101562e-01 6.154939532279968262e-01
1.645543387700000048e+09 -5.762610912322998047e+00 -1.333402824401855469e+01 4.426571428775787354e-01 1.502283811569213867e-01 -5.734008178114891052e-02 7.712464332580566406e-01 6.158915758132934570e-01
1.645543387750000000e+09 -5.790715217590332031e+00 -1.345853996276855469e+01 4.378872513771057129e-01 1.486937701702117920e-01 -5.588512495160102844e-02 7.713389396667480469e-01 6.162818670272827148e-01
1.645543387799999952e+09 -5.816594123840332031e+00 -1.358218193054199219e+01 4.325316846370697021e-01 1.470831036567687988e-01 -5.465968325734138489e-02 7.714064121246337891e-01 6.166936755180358887e-01
1.645543387849999905e+09 -5.840338230133056641e+00 -1.370493888854980469e+01 4.266317188739776611e-01 1.453366875648498535e-01 -5.369644612073898315e-02 7.714360952377319336e-01 6.171550154685974121e-01
1.645543387900000095e+09 -5.860234260559082031e+00 -1.382702636718750000e+01 4.194282889366149902e-01 1.433954387903213501e-01 -5.302854627370834351e-02 7.714141607284545898e-01 6.176939010620117188e-01
1.645543387950000048e+09 -5.877838134765625000e+00 -1.394812202453613281e+01 4.114785194396972656e-01 1.411998718976974487e-01 -5.268887057900428772e-02 7.713266015052795410e-01 6.183378100395202637e-01
1.645543388000000000e+09 -5.893381118774414062e+00 -1.406821060180664062e+01 4.029018580913543701e-01 1.386898159980773926e-01 -5.270978435873985291e-02 7.711583375930786133e-01 6.191136240959167480e-01
1.645543388049999952e+09 -5.905411243438720703e+00 -1.418735122680664062e+01 3.931340575218200684e-01 1.358178555965423584e-01 -5.311067774891853333e-02 7.708960175514221191e-01 6.200420260429382324e-01
1.645543388099999905e+09 -5.915781021118164062e+00 -1.430534648895263672e+01 3.829956650733947754e-01 1.325859725475311279e-01 -5.385730415582656860e-02 7.705367803573608398e-01 6.211227774620056152e-01
1.645543388150000095e+09 -5.924502849578857422e+00 -1.442219161987304688e+01 3.724807202816009521e-01 1.290081441402435303e-01 -5.490180850028991699e-02 7.700799703598022461e-01 6.223500370979309082e-01
1.645543388200000048e+09 -5.930453777313232422e+00 -1.453788757324218750e+01 3.612213134765625000e-01 1.250988245010375977e-01 -5.619663000106811523e-02 7.695248126983642578e-01 6.237175464630126953e-01
1.645543388250000000e+09 -5.934928894042968750e+00 -1.465235519409179688e+01 3.497383892536163330e-01 1.208722740411758423e-01 -5.769414082169532776e-02 7.688703536987304688e-01 6.252195835113525391e-01
1.645543388299999952e+09 -5.937849044799804688e+00 -1.476559543609619141e+01 3.380194008350372314e-01 1.163427904248237610e-01 -5.934652313590049744e-02 7.681157588958740234e-01 6.268497705459594727e-01
1.645543388349999905e+09 -5.938802242279052734e+00 -1.487757492065429688e+01 3.260115683078765869e-01 1.115247160196304321e-01 -6.110607460141181946e-02 7.672599554061889648e-01 6.286018490791320801e-01
