# t x y z qx qy qz qw
1.645543454299999952e+09 4.167102432250976562e+01 -1.951234817504882812e+01 -1.171927452087402344e+00 -1.876135915517807007e-02 1.057706475257873535e-01 9.807012081146240234e-01 1.633581072092056274e-01
1.645543454349999905e+09 4.164572143554687500e+01 -1.962413787841796875e+01 -1.172025084495544434e+00 -1.524916477501392365e-02 1.061194315552711487e-01 9.813298583030700684e-01 1.596802175045013428e-01
1.645543454400000095e+09 4.161735916137695312e+01 -1.973084831237792969e+01 -1.174123167991638184e+00 -1.136219128966331482e-02 1.063807755708694458e-01 9.820076823234558105e-01 1.556110382080078125e-01
1.645543454450000048e+09 4.158943176269531250e+01 -1.983329582214355469e+01 -1.176344871520996094e+00 -7.102660834789276123e-03 1.064971759915351868e-01 9.827398061752319336e-01 1.510972380638122559e-01
1.645543454500000000e+09 4.155917358398437500e+01 -1.993067169189453125e+01 -1.179943561553955078e+00 -2.472770400345325470e-03 1.064109504222869873e-01 9.835290908813476562e-01 1.460852622985839844e-01
1.645543454549999952e+09 4.152996826171875000e+01 -2.002395629882812500e+01 -1.183338880538940430e+00 2.525201067328453064e-03 1.060642600059509277e-01 9.843767881393432617e-01 1.405213177204132080e-01
1.645543454599999905e+09 4.149857711791992188e+01 -2.011207771301269531e+01 -1.187778949737548828e+00 7.888823747634887695e-03 1.053990423679351807e-01 9.852808713912963867e-01 1.343517005443572998e-01
1.645543454650000095e+09 4.146829986572265625e+01 -2.019612693786621094e+01 -1.191947937011718750e+00 1.361557375639677048e-02 1.043569743633270264e-01 9.862364530563354492e-01 1.275219172239303589e-01
1.645543454700000048e+09 4.143516921997070312e+01 -2.028167724609375000e+01 -1.196726679801940918e+00 1.970251649618148804e-02 1.028795465826988220e-01 9.872349500656127930e-01 1.199779510498046875e-01
1.645543454750000000e+09 4.139979553222656250e+01 -2.036895751953125000e+01 -1.201894760131835938e+00 2.614682540297508240e-02 1.009080335497856140e-01 9.882635474205017090e-01 1.116647645831108093e-01
1.645543454799999952e+09 4.136258316040039062e+01 -2.045809936523437500e+01 -1.207295179367065430e+00 3.294510021805763245e-02 9.838347882032394409e-02 9.893044829368591309e-01 1.025277897715568542e-01
1.645543454849999905e+09 4.132240676879882812e+01 -2.054864120483398438e+01 -1.213262915611267090e+00 4.009411111474037170e-02 9.524665027856826782e-02 9.903342723846435547e-01 9.251234680414199829e-02
1.645543454900000095e+09 4.128081893920898438e+01 -2.064124679565429688e+01 -1.219269990921020508e+00 4.758900776505470276e-02 9.143847972154617310e-02 9.913232326507568359e-01 8.156353980302810669e-02
1.645543454950000048e+09 4.123610687255859375e+01 -2.073515510559082031e+01 -1.225831270217895508e+00 5.542516335844993591e-02 8.689958602190017700e-02 9.922341704368591309e-01 6.962712854146957397e-02
1.645543455000000000e+09 4.119002914428710938e+01 -2.083117294311523438e+01 -1.232360839843750000e+00 6.359720975160598755e-02 8.157092332839965820e-02 9.930219054222106934e-01 5.664888769388198853e-02
1.645543455049999952e+09 4.114106750488281250e+01 -2.092860984802246094e+01 -1.239302396774291992e+00 7.209148257970809937e-02 7.541454583406448364e-02 9.936297535896301270e-01 4.260627180337905884e-02
1.645543455099999905e+09 4.109061813354492188e+01 -2.102813339233398438e+01 -1.246239304542541504e+00 8.086570352315902710e-02 6.847667694091796875e-02 9.939869046211242676e-01 2.760022133588790894e-02
1.645543455150000095e+09 4.103786468505859375e+01 -2.112936019897460938e+01 -1.253424048423767090e+00 8.986998349428176880e-02 6.082589924335479736e-02 9.940246939659118652e-01 1.176394894719123840e-02
1.645543455200000048e+09 4.098350143432617188e+01 -2.123263168334960938e+01 -1.260661840438842773e+00 9.905434399843215942e-02 5.253233015537261963e-02 9.936829209327697754e-01 -4.766616970300674438e-03
1.645543455250000000e+09 4.092752075195312500e+01 -2.133794593811035156e+01 -1.267982125282287598e+00 -1.083685755729675293e-01 -4.366786405444145203e-02 -9.929107427597045898e-01 2.185480296611785889e-02
1.645543455299999952e+09 4.087009048461914062e+01 -2.144539451599121094e+01 -1.275293588638305664e+00 -1.177633404731750488e-01 -3.430584073066711426e-02 -9.916680455207824707e-01 3.936125710606575012e-02
1.645543455349999905e+09 4.081176376342773438e+01 -2.155526161193847656e+01 -1.282456278800964355e+00 -1.271890848875045776e-01 -2.452116273343563080e-02 -9.899272322654724121e-01 5.714676156640052795e-02
1.645543455400000095e+09 4.075556182861328125e+01 -2.166256713867187500e+01 -1.288817405700683594e+00 -1.365977674722671509e-01 -1.438978873193264008e-02 -9.876732230186462402e-01 7.507084310054779053e-02
1.645543455450000048e+09 4.070193099975585938e+01 -2.176753616333007812e+01 -1.294117450714111328e+00 -1.459427475929260254e-01 -3.988709300756454468e-03 -9.849045276641845703e-01 9.299355000257492065e-02
1.645543455500000000e+09 4.064944076538085938e+01 -2.186944961547851562e+01 -1.298326969146728516e+00 -1.551786661148071289e-01 6.604770198464393616e-03 -9.816336631774902344e-01 1.107759922742843628e-01
1.645543455549999952e+09 4.059545135498046875e+01 -2.196691894531250000e+01 -1.301526188850402832e+00 -1.642623841762542725e-01 1.731314510107040405e-02 -9.778866767883300781e-01 1.282799094915390015e-01
1.645543455599999905e+09 4.053646469116210938e+01 -2.205762672424316406e+01 -1.303959369659423828e+00 -1.731529086828231812e-01 2.805878408253192902e-02 -9.737033843994140625e-01 1.453698724508285522e-01
1.645543455650000095e+09 4.046971511840820312e+01 -2.213863182067871094e+01 -1.306016802787780762e+00 -1.818113327026367188e-01 3.876506537199020386e-02 -9.691367149353027344e-01 1.619129627943038940e-01
1.645543455700000048e+09 4.039461898803710938e+01 -2.220714950561523438e+01 -1.308137774467468262e+00 -1.902014911174774170e-01 4.935624450445175171e-02 -9.642519950866699219e-01 1.777791380882263184e-01
1.645543455750000000e+09 4.031522369384765625e+01 -2.226489639282226562e+01 -1.310535192489624023e+00 -1.982902586460113525e-01 5.975779891014099121e-02 -9.591256976127624512e-01 1.928415596485137939e-01
1.645543455799999952e+09 4.023500061035156250e+01 -2.231494331359863281e+01 -1.313200950622558594e+00 -2.060464322566986084e-01 6.989631056785583496e-02 -9.538446664810180664e-01 2.069775462150573730e-01
1.645543455849999905e+09 4.015534210205078125e+01 -2.235858345031738281e+01 -1.316044330596923828e+00 -2.134417593479156494e-01 7.970108091831207275e-02 -9.485044479370117188e-01 2.200674563646316528e-01
1.645543455900000095e+09 4.007785034179687500e+01 -2.239829444885253906e+01 -1.318934321403503418e+00 -2.204506397247314453e-01 8.910259604454040527e-02 -9.432075619697570801e-01 2.319951355457305908e-01
1.645543455950000048e+09 4.000304794311523438e+01 -2.243501853942871094e+01 -1.321843504905700684e+00 -2.270488739013671875e-01 9.803359210491180420e-02 -9.380620718002319336e-01 2.426474094390869141e-01
1.645543456000000000e+09 3.993050384521484375e+01 -2.246760368347167969e+01 -1.324855923652648926e+00 -2.332147359848022461e-01 1.064279600977897644e-01 -9.331790804862976074e-01 2.519139647483825684e-01
1.645543456049999952e+09 3.985985946655273438e+01 -2.249824905395507812e+01 -1.330426931381225586e+00 -2.358237802982330322e-01 1.031837612390518188e-01 -9.299541711807250977e-01 2.625364959239959717e-01
1.645543456099999905e+09 3.979201507568359375e+01 -2.252566528320312500e+01 -1.335829496383666992e+00 -2.380539923906326294e-01 1.003613620996475220e-01 -9.270962476730346680e-01 2.715698778629302979e-01
1.645543456150000095e+09 3.972771453857421875e+01 -2.255165672302246094e+01 -1.340968847274780273e+00 -2.399671524763107300e-01 9.795463085174560547e-02 -9.246379733085632324e-01 2.790433168411254883e-01
1.645543456200000048e+09 3.966651535034179688e+01 -2.257509040832519531e+01 -1.345906019210815430e+00 -2.416121363639831543e-01 9.595668315887451172e-02 -9.226038455963134766e-01 2.849877178668975830e-01
1.645543456250000000e+09 3.960875320434570312e+01 -2.259687042236328125e+01 -1.350592374801635742e+00 -2.430266737937927246e-01 9.436060488224029541e-02 -9.210111498832702637e-01 2.894346714019775391e-01
1.645543456299999952e+09 3.955453109741210938e+01 -2.261724472045898438e+01 -1.355014920234680176e+00 -2.442353367805480957e-01 9.316159039735794067e-02 -9.198710322380065918e-01 2.924162149429321289e-01
1.645543456349999905e+09 3.950349044799804688e+01 -2.263529396057128906e+01 -1.359225392341613770e+00 -2.452505975961685181e-01 9.235694259405136108e-02 -9.191882014274597168e-01 2.939649224281311035e-01
1.645543456400000095e+09 3.945598983764648438e+01 -2.265202140808105469e+01 -1.363167405128479004e+00 -2.460725307464599609e-01 9.194694459438323975e-02 -9.189620614051818848e-01 2.941134274005889893e-01
1.645543456450000048e+09 3.941202926635742188e+01 -2.266742324829101562e+01 -1.366840839385986328e+00 -2.466872036457061768e-01 9.193556755781173706e-02 -9.191874861717224121e-01 2.928951978683471680e-01
1.645543456500000000e+09 3.937150192260742188e+01 -2.268126106262207031e+01 -1.370258450508117676e+00 -2.470690459012985229e-01 9.232909977436065674e-02 -9.198544621467590332e-01 2.903446853160858154e-01
1.645543456549999952e+09 3.933438873291015625e+01 -2.269345855712890625e+01 -1.373424649238586426e+00 -2.471772432327270508e-01 9.313701093196868896e-02 -9.209490418434143066e-01 2.864990830421447754e-01
1.645543456599999905e+09 3.930080032348632812e+01 -2.270441818237304688e+01 -1.376314043998718262e+00 -2.469585239887237549e-01 9.436991065740585327e-02 -9.224535226821899414e-01 2.813988327980041504e-01
1.645543456650000095e+09 3.927073287963867188e+01 -2.271416282653808594e+01 -1.378923892974853516e+00 -2.463451474905014038e-01 9.603891521692276001e-02 -9.243465065956115723e-01 2.750893235206604004e-01
1.645543456700000048e+09 3.924418258666992188e+01 -2.272270011901855469e+01 -1.381252408027648926e+00 -2.452552616596221924e-01 9.815412014722824097e-02 -9.266034960746765137e-01 2.676220238208770752e-01
1.645543456750000000e+09 3.922113418579101562e+01 -2.273006248474121094e+01 -1.383294939994812012e+00 -2.435934841632843018e-01 1.007221490144729614e-01 -9.291966557502746582e-01 2.590577304363250732e-01
1.645543456799999952e+09 3.920150375366210938e+01 -2.273605155944824219e+01 -1.385062813758850098e+00 -2.412510961294174194e-01 1.037442982196807861e-01 -9.320948123931884766e-01 2.494676709175109863e-01
1.645543456849999905e+09 3.918533706665039062e+01 -2.274089241027832031e+01 -1.386538982391357422e+00 -2.381071299314498901e-01 1.072141975164413452e-01 -9.352644085884094238e-01 2.389360070228576660e-01
1.645543456900000095e+09 3.917263031005859375e+01 -2.274468231201171875e+01 -1.387716054916381836e+00 -2.340304255485534668e-01 1.111148446798324585e-01 -9.386683702468872070e-01 2.275626361370086670e-01
1.645543456950000048e+09 3.916197586059570312e+01 -2.274712753295898438e+01 -1.391093373298645020e+00 -2.263921797275543213e-01 1.045932695269584656e-01 -9.435299634933471680e-01 2.180780023336410522e-01
1.645543457000000000e+09 3.915228652954101562e+01 -2.274899101257324219e+01 -1.395646333694458008e+00 -2.165901213884353638e-01 9.282821416854858398e-02 -9.490794539451599121e-01 2.090926617383956909e-01
1.645543457049999952e+09 3.914407348632812500e+01 -2.275041770935058594e+01 -1.400503158569335938e+00 -2.055171132087707520e-01 7.959403097629547119e-02 -9.547492861747741699e-01 1.997029334306716919e-01
1.645543457099999905e+09 3.913736724853515625e+01 -2.275144386291503906e+01 -1.405613660812377930e+00 -1.933018863201141357e-01 6.505389511585235596e-02 -9.603713154792785645e-01 1.899722516536712646e-01
1.645543457150000095e+09 3.913219833374023438e+01 -2.275212860107421875e+01 -1.410911560058593750e+00 -1.801150590181350708e-01 4.941856116056442261e-02 -9.657774567604064941e-01 1.799734830856323242e-01
1.645543457200000048e+09 3.912858200073242188e+01 -2.275250244140625000e+01 -1.416327118873596191e+00 -1.661347597837448120e-01 3.290267288684844971e-02 -9.708191752433776855e-01 1.697842776775360107e-01
1.645543457250000000e+09 3.912652969360351562e+01 -2.275259780883789062e+01 -1.421787738800048828e+00 -1.515450477600097656e-01 1.572411507368087769e-02 -9.753716588020324707e-01 1.594894826412200928e-01
1.645543457299999952e+09 3.912603759765625000e+01 -2.275244331359863281e+01 -1.427219510078430176e+00 -1.365362852811813354e-01 -1.894949004054069519e-03 -9.793365597724914551e-01 1.491779088973999023e-01
1.645543457349999905e+09 3.912710952758789062e+01 -2.275205802917480469e+01 -1.432546615600585938e+00 -1.213044300675392151e-01 -1.973228342831134796e-02 -9.826444983482360840e-01 1.389445215463638306e-01
1.645543457400000095e+09 3.912796783447265625e+01 -2.275199890136718750e+01 -1.437842369079589844e+00 -1.060504093766212463e-01 -3.756413981318473816e-02 -9.852561950683593750e-01 1.288890540599822998e-01
1.645543457450000048e+09 3.912858963012695312e+01 -2.275227165222167969e+01 -1.443035244941711426e+00 -9.097750484943389893e-02 -5.516802892088890076e-02 -9.871631860733032227e-01 1.191150248050689697e-01
1.645543457500000000e+09 3.912893295288085938e+01 -2.275286483764648438e+01 -1.448059082031250000e+00 -7.629235088825225830e-02 -7.232383638620376587e-02 -9.883866310119628906e-01 1.097297295928001404e-01
1.645543457549999952e+09 3.912896347045898438e+01 -2.275374984741210938e+01 -1.452850580215454102e+00 -6.220117583870887756e-02 -8.881469815969467163e-02 -9.889760613441467285e-01 1.008422523736953735e-01
1.645543457599999905e+09 3.912862014770507812e+01 -2.275490188598632812e+01 -1.457355976104736328e+00 -4.891113191843032837e-02 -1.044282168149948120e-01 -9.890066981315612793e-01 9.256424009799957275e-02
1.645543457650000095e+09 3.912784957885742188e+01 -2.275628662109375000e+01 -1.461524963378906250e+00 -3.662716597318649292e-02 -1.189568266272544861e-01 -9.885753989219665527e-01 8.500763773918151855e-02
1.645543457700000048e+09 3.912659835815429688e+01 -2.275786018371582031e+01 -1.465314865112304688e+00 -2.555317245423793793e-02 -1.321980655193328857e-01 -9.877966046333312988e-01 7.828496396541595459e-02
1.645543457750000000e+09 3.912479782104492188e+01 -2.275957870483398438e+01 -1.468687057495117188e+00 -1.588993147015571594e-02 -1.439539194107055664e-01 -9.867965579032897949e-01 7.250829041004180908e-02
1.645543457799999952e+09 3.912239074707031250e+01 -2.276140022277832031e+01 -1.471607923507690430e+00 -7.836630567908287048e-03 -1.540303975343704224e-01 -9.857067465782165527e-01 6.778918206691741943e-02
1.645543457849999905e+09 3.911931991577148438e+01 -2.276328086853027344e+01 -1.474044442176818848e+00 -1.590218394994735718e-03 -1.622357964515686035e-01 -9.846575260162353516e-01 6.423849612474441528e-02
1.645543457900000095e+09 3.911553192138671875e+01 -2.276516723632812500e+01 -1.475964307785034180e+00 2.653654664754867554e-03 -1.683790534734725952e-01 -9.837691187858581543e-01 6.196475028991699219e-02
1.645543457950000048e+09 3.911096954345703125e+01 -2.276703834533691406e+01 -1.477331161499023438e+00 4.700252786278724670e-03 -1.722677648067474365e-01 -9.831436276435852051e-01 6.107576563954353333e-02
1.645543458000000000e+09 3.910559082031250000e+01 -2.276885223388671875e+01 -1.478102684020996094e+00 4.354893695563077927e-03 -1.737055182456970215e-01 -9.828546643257141113e-01 6.167745590209960938e-02
1.645543458049999952e+09 3.909937667846679688e+01 -2.277060317993164062e+01 -1.478245258331298828e+00 1.504347659647464752e-03 -1.725614964962005615e-01 -9.829275608062744141e-01 6.382536888122558594e-02
1.645543458099999905e+09 3.909237289428710938e+01 -2.277230644226074219e+01 -1.477788686752319336e+00 -3.635607659816741943e-03 -1.689834296703338623e-01 -9.833061099052429199e-01 6.738305091857910156e-02
1.645543458150000095e+09 3.908465957641601562e+01 -2.277399444580078125e+01 -1.476774811744689941e+00 -1.076679956167936325e-02 -1.631855517625808716e-01 -9.838937520980834961e-01 7.216379046440124512e-02
1.645543458200000048e+09 3.907630920410156250e+01 -2.277569961547851562e+01 -1.475242614746093750e+00 -1.959002576768398285e-02 -1.553802341222763062e-01 -9.845773577690124512e-01 7.797937840223312378e-02
1.645543458250000000e+09 3.907384109497070312e+01 -2.277540397644042969e+01 -1.472695946693420410e+00 -2.980422228574752808e-02 -1.457804292440414429e-01 -9.852388501167297363e-01 8.464046567678451538e-02
1.645543458299999952e+09 3.906941986083984375e+01 -2.277568244934082031e+01 -1.469838261604309082e+00 -4.110709950327873230e-02 -1.346020847558975220e-01 -9.857669472694396973e-01 9.195669740438461304e-02
1.645543458349999905e+09 3.906312561035156250e+01 -2.277657508850097656e+01 -1.466720581054687500e+00 -5.319470912218093872e-02 -1.220654845237731934e-01 -9.860641956329345703e-01 9.973852336406707764e-02
1.645543458400000095e+09 3.905502700805664062e+01 -2.277811431884765625e+01 -1.463401198387145996e+00 -6.576273590326309204e-02 -1.083962842822074890e-01 -9.860554337501525879e-01 1.077965646982192993e-01
1.645543458450000048e+09 3.904516220092773438e+01 -2.278022384643554688e+01 -1.459945321083068848e+00 -7.850600779056549072e-02 -9.382526576519012451e-02 -9.856930375099182129e-01 1.159431561827659607e-01
1.645543458500000000e+09 3.903361892700195312e+01 -2.278299522399902344e+01 -1.456426978111267090e+00 -9.112145006656646729e-02 -7.858855277299880981e-02 -9.849599003791809082e-01 1.239945366978645325e-01
1.645543458549999952e+09 3.902043533325195312e+01 -2.278643798828125000e+01 -1.452926278114318848e+00 -1.033085137605667114e-01 -6.292620301246643066e-02 -9.838722348213195801e-01 1.317693591117858887e-01
1.645543458599999905e+09 3.900566482543945312e+01 -2.279055786132812500e+01 -1.449528813362121582e+00 -1.147692650556564331e-01 -4.708108305931091309e-02 -9.824789166450500488e-01 1.390912830829620361e-01
1.645543458650000095e+09 3.898932647705078125e+01 -2.279534912109375000e+01 -1.446321964263916016e+00 -1.252110451459884644e-01 -3.129759430885314941e-02 -9.808608889579772949e-01 1.457889676094055176e-01
1.645543458700000048e+09 3.897143554687500000e+01 -2.280078125000000000e+01 -1.443395376205444336e+00 -1.343456208705902100e-01 -1.581999659538269043e-02 -9.791268706321716309e-01 1.516956984996795654e-01
1.645543458750000000e+09 3.895200729370117188e+01 -2.280683708190917969e+01 -1.440838336944580078e+00 -1.418901234865188599e-01 -8.910689502954483032e-04 -9.774085283279418945e-01 1.566492319107055664e-01
1.645543458799999952e+09 3.893104171752929688e+01 -2.281348419189453125e+01 -1.438735008239746094e+00 -1.475648134946823120e-01 1.324899494647979736e-02 -9.758542180061340332e-01 1.604913175106048584e-01
1.645543458849999905e+09 3.890853118896484375e+01 -2.282067298889160156e+01 -1.437167882919311523e+00 -1.510934829711914062e-01 2.636351995170116425e-02 -9.746204614639282227e-01 1.630658805370330811e-01
1.645543458900000095e+09 3.888446426391601562e+01 -2.282837295532226562e+01 -1.436212182044982910e+00 -1.521995365619659424e-01 3.821939975023269653e-02 -9.738621115684509277e-01 1.642166525125503540e-01
1.645543458950000048e+09 3.885884857177734375e+01 -2.283653259277343750e+01 -1.435938119888305664e+00 -1.506057381629943848e-01 4.858748987317085266e-02 -9.737202525138854980e-01 1.637865602970123291e-01
1.645543459000000000e+09 3.883161926269531250e+01 -2.284489250183105469e+01 -1.436396718025207520e+00 -1.460291743278503418e-01 5.724256858229637146e-02 -9.743099212646484375e-01 1.616133600473403931e-01
1.645543459049999952e+09 3.880278396606445312e+01 -2.285344696044921875e+01 -1.437627553939819336e+00 -1.382760554552078247e-01 6.401759386062622070e-02 -9.756786227226257324e-01 1.575836092233657837e-01
1.645543459099999905e+09 3.877237701416015625e+01 -2.286236572265625000e+01 -1.439593434333801270e+00 -1.275303661823272705e-01 6.896679848432540894e-02 -9.777195453643798828e-01 1.518025398254394531e-01
1.645543459150000095e+09 3.874039077758789062e+01 -2.287166976928710938e+01 -1.442230224609375000e+00 -1.140684261918067932e-01 7.219825685024261475e-02 -9.802636504173278809e-01 1.444260478019714355e-01
1.645543459200000048e+09 3.870680999755859375e+01 -2.288138198852539062e+01 -1.445472717285156250e+00 -9.816691279411315918e-02 7.381829619407653809e-02 -9.831194877624511719e-01 1.356093436479568481e-01
1.645543459250000000e+09 3.867163467407226562e+01 -2.289152717590332031e+01 -1.449256896972656250e+00 -8.010491728782653809e-02 7.393423467874526978e-02 -9.860856533050537109e-01 1.255072653293609619e-01
1.645543459299999952e+09 3.863480758666992188e+01 -2.290195274353027344e+01 -1.453500986099243164e+00 -6.016609817743301392e-02 7.265420258045196533e-02 -9.889600276947021484e-01 1.142776533961296082e-01
1.645543459349999905e+09 3.859626007080078125e+01 -2.291248703002929688e+01 -1.458125233650207520e+00 -3.864002972841262817e-02 7.008828222751617432e-02 -9.915511608123779297e-01 1.020827963948249817e-01
1.645543459400000095e+09 3.855610275268554688e+01 -2.292353439331054688e+01 -1.463101148605346680e+00 -1.582309603691101074e-02 6.635002791881561279e-02 -9.936851263046264648e-01 8.908998966217041016e-02
1.645543459450000048e+09 3.852140045166015625e+01 -2.293316841125488281e+01 -1.467800259590148926e+00 7.982539944350719452e-03 6.155582144856452942e-02 -9.952141642570495605e-01 7.547220587730407715e-02
1.645543459500000000e+09 3.848759841918945312e+01 -2.294267845153808594e+01 -1.472534179687500000e+00 3.246964886784553528e-02 5.582548677921295166e-02 -9.960212111473083496e-01 6.140750274062156677e-02
1.645543459549999952e+09 3.845466613769531250e+01 -2.295207786560058594e+01 -1.477253675460815430e+00 5.732725188136100769e-02 4.928265884518623352e-02 -9.960262179374694824e-01 4.707937687635421753e-02
1.645543459599999905e+09 3.842248535156250000e+01 -2.296108436584472656e+01 -1.481879591941833496e+00 8.224359899759292603e-02 4.205307364463806152e-02 -9.951883554458618164e-01 3.267423063516616821e-02
1.645543459650000095e+09 3.839104080200195312e+01 -2.296983146667480469e+01 -1.486390948295593262e+00 1.069076210260391235e-01 3.426465764641761780e-02 -9.935082197189331055e-01 1.838178932666778564e-02
1.645543459700000048e+09 3.836033630371093750e+01 -2.297851753234863281e+01 -1.490785241127014160e+00 1.310123801231384277e-01 2.604542300105094910e-02 -9.910287261009216309e-01 4.392087925225496292e-03
1.645543459750000000e+09 3.833032226562500000e+01 -2.298715019226074219e+01 -1.495043277740478516e+00 -1.542568504810333252e-01 -1.752464286983013153e-02 9.878334403038024902e-01 9.104400873184204102e-03
1.645543459799999952e+09 3.830093765258789062e+01 -2.299571418762207031e+01 -1.499155521392822266e+00 -1.763478964567184448e-01 -8.828761056065559387e-03 9.840442538261413574e-01 2.192006818950176239e-02
1.645543459849999905e+09 3.827744293212890625e+01 -2.300281715393066406e+01 -1.502704739570617676e+00 -1.970017701387405396e-01 -8.321972563862800598e-05 9.798179268836975098e-01 3.386877477169036865e-02
1.645543459900000095e+09 3.825977706909179688e+01 -2.300844001770019531e+01 -1.505697607994079590e+00 -2.159449458122253418e-01 8.590305224061012268e-03 9.753407239913940430e-01 4.476844891905784607e-02
1.645543459950000048e+09 3.824788284301757812e+01 -2.301255607604980469e+01 -1.508147239685058594e+00 -2.329135388135910034e-01 1.707404479384422302e-02 9.708223938941955566e-01 5.444108322262763977e-02
1.645543460000000000e+09 3.824169921875000000e+01 -2.301514053344726562e+01 -1.510074138641357422e+00 -2.476523071527481079e-01 2.525377832353115082e-02 9.664874672889709473e-01 6.271186470985412598e-02
1.645543460049999952e+09 3.824116134643554688e+01 -2.301616859436035156e+01 -1.511511802673339844e+00 -2.571518421173095703e-01 3.286308050155639648e-02 9.633105397224426270e-01 6.946603953838348389e-02
1.645543460099999905e+09 3.823545837402343750e+01 -2.301836776733398438e+01 -1.513367533683776855e+00 -2.565837502479553223e-01 3.956799954175949097e-02 9.628153443336486816e-01 7.473810762166976929e-02
1.645543460150000095e+09 3.822464752197265625e+01 -2.302163314819335938e+01 -1.515610933303833008e+00 -2.560133635997772217e-01 4.605633765459060669e-02 9.623705148696899414e-01 7.860666513442993164e-02
1.645543460200000048e+09 3.820878219604492188e+01 -2.302602958679199219e+01 -1.518257141113281250e+00 -2.554582357406616211e-01 5.239098519086837769e-02 9.619771838188171387e-01 8.121648430824279785e-02
1.645543460250000000e+09 3.818790817260742188e+01 -2.303155899047851562e+01 -1.521306753158569336e+00 -2.549337148666381836e-01 5.861268192529678345e-02 9.616295099258422852e-01 8.271562308073043823e-02
1.645543460299999952e+09 3.816205978393554688e+01 -2.303822898864746094e+01 -1.524754643440246582e+00 -2.544525265693664551e-01 6.474477797746658325e-02 9.613171815872192383e-01 8.325554430484771729e-02
1.645543460349999905e+09 3.812872314453125000e+01 -2.304666900634765625e+01 -1.528787493705749512e+00 -2.540246546268463135e-01 7.079791277647018433e-02 9.610264897346496582e-01 8.298999071121215820e-02
1.645543460400000095e+09 3.808792877197265625e+01 -2.305687904357910156e+01 -1.533395409584045410e+00 -2.536565661430358887e-01 7.677458971738815308e-02 9.607434868812561035e-01 8.207304030656814575e-02
1.645543460450000048e+09 3.803971099853515625e+01 -2.306887626647949219e+01 -1.538568735122680664e+00 -2.533506751060485840e-01 8.267314732074737549e-02 9.604545235633850098e-01 8.065678924322128296e-02
1.645543460500000000e+09 3.798410034179687500e+01 -2.308258247375488281e+01 -1.544281840324401855e+00 -2.531058192253112793e-01 8.849156647920608521e-02 9.601473808288574219e-01 7.888980954885482788e-02
1.645543460549999952e+09 3.793458938598632812e+01 -2.309416961669921875e+01 -1.549404859542846680e+00 -2.529165148735046387e-01 9.423024207353591919e-02 9.598113298416137695e-01 7.691524922847747803e-02
1.645543460599999905e+09 3.789137649536132812e+01 -2.310431098937988281e+01 -1.554047465324401855e+00 -2.527740001678466797e-01 9.989420324563980103e-02 9.594377875328063965e-01 7.486966997385025024e-02
1.645543460650000095e+09 3.785449981689453125e+01 -2.311301040649414062e+01 -1.558203697204589844e+00 -2.526654601097106934e-01 1.054944694042205811e-01 9.590200185775756836e-01 7.288248836994171143e-02
1.645543460700000048e+09 3.782398605346679688e+01 -2.312026786804199219e+01 -1.561870694160461426e+00 -2.525758743286132812e-01 1.110488176345825195e-01 9.585519433021545410e-01 7.107597589492797852e-02
1.645543460750000000e+09 3.779985809326171875e+01 -2.312609291076660156e+01 -1.565047264099121094e+00 -2.524871230125427246e-01 1.165815517306327820e-01 9.580289721488952637e-01 6.956481933593750000e-02
1.645543460799999952e+09 3.778215408325195312e+01 -2.313048934936523438e+01 -1.567733168601989746e+00 -2.523792684078216553e-01 1.221233680844306946e-01 9.574467539787292480e-01 6.845738738775253296e-02
1.645543460849999905e+09 3.777089309692382812e+01 -2.313346290588378906e+01 -1.569931030273437500e+00 -2.522307038307189941e-01 1.277098804712295532e-01 9.567996859550476074e-01 6.785522401332855225e-02
1.645543460900000095e+09 3.776609802246093750e+01 -2.313501739501953125e+01 -1.571643590927124023e+00 -2.520175576210021973e-01 1.333807259798049927e-01 9.560818672180175781e-01 6.785455346107482910e-02
1.645543460950000048e+09 3.776012420654296875e+01 -2.313693237304687500e+01 -1.573438644409179688e+00 -2.517151534557342529e-01 1.391777545213699341e-01 9.552854895591735840e-01 6.854657828807830811e-02
1.645543461000000000e+09 3.775299072265625000e+01 -2.313921356201171875e+01 -1.575320124626159668e+00 -2.512962818145751953e-01 1.451430320739746094e-01 9.544008970260620117e-01 7.001762092113494873e-02
1.645543461049999952e+09 3.774461746215820312e+01 -2.314186477661132812e+01 -1.577347993850708008e+00 -2.492299377918243408e-01 1.513035297393798828e-01 9.538301825523376465e-01 7.210899889469146729e-02
1.645543461099999905e+09 3.773511886596679688e+01 -2.314488792419433594e+01 -1.579425930976867676e+00 -2.478612363338470459e-01 1.575900018215179443e-01 9.529408216476440430e-01 7.505968958139419556e-02
1.645543461150000095e+09 3.772446441650390625e+01 -2.314825439453125000e+01 -1.581536531448364258e+00 -2.470916807651519775e-01 1.639173030853271484e-01 9.517734050750732422e-01 7.876701653003692627e-02
1.645543461200000048e+09 3.771259689331054688e+01 -2.315183448791503906e+01 -1.583643794059753418e+00 -2.468225806951522827e-01 1.702003329992294312e-01 9.503682851791381836e-01 8.312880247831344604e-02
1.645543461250000000e+09 3.769950103759765625e+01 -2.315575218200683594e+01 -1.585760474205017090e+00 -2.469556480646133423e-01 1.763542145490646362e-01 9.487680196762084961e-01 8.804221451282501221e-02
